"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040006,"[MVP VT HDHP] Silver 4",77566VT004,,VTN001,VTS001,VTF007,Existing,HMO,Silver,Yes,Both,No,No,,No,Yes,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040006-05,"87% AV Level Silver Plan",87.20%,0.876527707,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$1,600 ","$3200 per person | $3200 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,600 ","$3200 per person | $3200 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,600 ","$0 ","$0 ","$60 ","$1,600 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"[MVP VT HDHP] Silver 4","$1,600 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040006,"[MVP VT HDHP] Silver 4",77566VT004,,VTN001,VTS001,VTF007,Existing,HMO,Silver,Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040006-06,"94% AV Level Silver Plan",94.30%,0.94575971,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$550 ","$550 per person | $1100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$550 ","$550 per person | $1100 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$550 ","$0 ","$0 ","$60 ","$550 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"[MVP VT] Silver 4","$550 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040007," [MVP VT Plus] Silver 1",77566VT004,,VTN001,VTS001,VTF005,Existing,HMO,Silver,Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,3,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040007-01,"Standard Silver On Exchange Plan",71.67%,0.716622246,No,No,No,100%,,"$7,500 ","$7500 per person | $15000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$1500 per person | $3000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$850 ","$850 per person | $1700 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$2,500 ","$200 ","$3,800 ","$60 ","$2,700 ","$70 ","$700 ","$200 ",99%,"Not Applicable",No," [MVP VT Plus] Silver 1","$2,500 ","$100 ","$20 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040007," [MVP VT Plus] Silver 1",77566VT004,,VTN001,VTS001,VTF005,Existing,HMO,Silver,Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040007-02,"Zero Cost Sharing Plan Variation",100.00%,1,No,No,No,100%,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No," [MVP VT Plus] Silver 1","$0 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040007," [MVP VT Plus] Silver 1",77566VT004,,VTN001,VTS001,VTF005,Existing,HMO,Silver,Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,3,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040007-03,"Limited Cost Sharing Plan Variation",71.67%,0.716622246,No,No,No,100%,,"$7,500 ","$7500 per person | $15000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$1500 per person | $3000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$850 ","$850 per person | $1700 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$2,500 ","$200 ","$3,800 ","$60 ","$2,700 ","$70 ","$700 ","$200 ",99%,"Not Applicable",No," [MVP VT Plus] Silver 1","$2,500 ","$100 ","$20 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040007," [MVP VT Plus] Silver 1",77566VT004,,VTN001,VTS001,VTF005,Existing,HMO,Silver,Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,3,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040007-04,"73% AV Level Silver Plan",73.88%,0.738633231,No,No,No,100%,,"$6,500 ","$6500 per person | $13000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$1500 per person | $3000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,"$1,750 ","$1750 per person | $3500 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$650 ","$650 per person | $1300 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$1,800 ","$200 ","$4,100 ","$60 ","$1,800 ","$100 ","$1,000 ","$200 ",99%,"Not Applicable",No," [MVP VT Plus] Silver 1","$1,750 ","$700 ","$20 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040007," [MVP VT Plus] Silver 1",77566VT004,,VTN001,VTS001,VTF005,Existing,HMO,Silver,Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,3,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040007-05,"87% AV Level Silver Plan",87.35%,0.873056542,No,No,No,100%,,"$2,800 ","$2800 per person | $5600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$750 ","$750 per person | $1500 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,"$300 ","$300 per person | $600 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$300 ","$300 per person | $600 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$300 ","$30 ","$1,000 ","$60 ","$400 ","$200 ","$700 ","$100 ",99%,"Not Applicable",No," [MVP VT Plus] Silver 1","$300 ","$200 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040007," [MVP VT Plus] Silver 1",77566VT004,,VTN001,VTS001,VTF005,Existing,HMO,Silver,Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040007-06,"94% AV Level Silver Plan",94.83%,0.949206152,No,No,No,100%,,"$1,800 ","$1800 per person | $3600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$700 ","$700 per person | $1400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,"$0 ","$0 per person | $0 per group",5.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",5.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$40 ","$500 ","$60 ","$0 ","$100 ","$200 ","$100 ",99%,"Not Applicable",No," [MVP VT Plus] Silver 1","$0 ","$100 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040009,"[MVP VT] Bronze 2",77566VT004,,VTN001,VTS001,VTF015,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040009-01,"Standard Bronze On Exchange Plan",62.00%,0.612635579,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$6,450 ","$6450 per person | $12900 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,100 ","$1100 per person | $2200 per group",60.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$6,450 ","$0 ","$2,400 ","$70 ","$5,000 ","$20 ","$0 ","$100 ",99%,"Not Applicable",No,"[MVP VT] Bronze 2","$2,800 ","$0 ","$0 ","$10 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040009,"[MVP VT] Bronze 2",77566VT004,,VTN001,VTS001,VTF015,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040009-02,"Zero Cost Sharing Plan Variation",100.00%,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"[MVP VT] Bronze 2","$0 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040009,"[MVP VT] Bronze 2",77566VT004,,VTN001,VTS001,VTF015,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040009-03,"Limited Cost Sharing Plan Variation",62.00%,0.612635579,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$6,450 ","$6450 per person | $12900 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,100 ","$1100 per person | $2200 per group",60.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$6,450 ","$0 ","$2,400 ","$70 ","$5,000 ","$20 ","$0 ","$100 ",99%,"Not Applicable",No,"[MVP VT] Bronze 2","$2,800 ","$0 ","$0 ","$10 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040010,"[MVP VT HDHP] Bronze 3",77566VT004,,VTN001,VTS001,VTF016,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,Yes,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040010-01,"Standard Bronze On Exchange Plan",62.90%,0.649108166,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,200 ","$9450 per person | $14400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$5,800 ","$11600 per person | $11600 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$5,800 ","$0 ","$1,400 ","$70 ","$5,400 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"[MVP VT HDHP] Bronze 3","$2,800 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040010,"[MVP VT HDHP] Bronze 3",77566VT004,,VTN001,VTS001,VTF016,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040010-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"[MVP VT] Bronze 3","$0 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040010,"[MVP VT HDHP] Bronze 3",77566VT004,,VTN001,VTS001,VTF016,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,Yes,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040010-03,"Limited Cost Sharing Plan Variation",62.90%,0.649108166,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,200 ","$9450 per person | $14400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$5,800 ","$11600 per person | $11600 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$5,800 ","$0 ","$1,400 ","$70 ","$5,400 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"[MVP VT HDHP] Bronze 3","$2,800 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040011,"[MVP VT Plus] Bronze 1",77566VT004,,VTN001,VTS001,VTF014,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040011-01,"Standard Bronze On Exchange Plan",63.54%,0.614367494,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,400 ","$8400 per person | $16800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$7,250 ","$7250 per person | $14500 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$700 ","$700 per person | $1400 per group",60.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$7,250 ","$0 ","$1,200 ","$70 ","$5,000 ","$100 ","$0 ","$100 ",99%,"Not Applicable",No,"[MVP VT Plus] Bronze 1","$2,800 ","$0 ","$0 ","$10 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040011,"[MVP VT Plus] Bronze 1",77566VT004,,VTN001,VTS001,VTF014,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040011-02,"Zero Cost Sharing Plan Variation",100.00%,1,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"[MVP VT Plus] Bronze 1","$0 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040011,"[MVP VT Plus] Bronze 1",77566VT004,,VTN001,VTS001,VTF014,Existing,HMO,"Expanded Bronze",Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040011-03,"Limited Cost Sharing Plan Variation",63.54%,0.614367494,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$8,400 ","$8400 per person | $16800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$7,250 ","$7250 per person | $14500 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$700 ","$700 per person | $1400 per group",60.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$7,250 ","$0 ","$1,200 ","$70 ","$5,000 ","$100 ","$0 ","$100 ",99%,"Not Applicable",No,"[MVP VT Plus] Bronze 1","$2,800 ","$0 ","$0 ","$10 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040013,"[MVP Secure]",77566VT004,,VTN001,VTS001,VTF001,Existing,HMO,Catastrophic,No,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,3,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040013-01,"Standard Catastrophic On Exchange Plan",,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$9,450 ","$9450 per person | $18900 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$9,450 ","$0 ","$0 ","$60 ","$5,400 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"[MVP Secure]","$2,800 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040023,"[MVP VT Plus HDHP] Gold 3",77566VT004,,VTN001,VTS001,VTF001,Existing,HMO,Gold,Yes,Both,No,No,,No,Yes,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040023-01,"Standard Gold On Exchange Plan",80.27%,0.808940647,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ","$6000 per person | $6000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$6000 per person | $6000 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,000 ","$0 ","$0 ","$60 ","$3,000 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"[MVP VT Plus HDHP] Gold 3","$2,800 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040023,"[MVP VT Plus HDHP] Gold 3",77566VT004,,VTN001,VTS001,VTF001,Existing,HMO,Gold,Yes,Both,No,No,,No,No,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040023-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"[MVP VT Plus] Gold 3","$0 ","$0 ","$0 ","$0 "
2024,VT,,77566,SERFF,1,2/12/2024,,Individual,No,,77566VT0040023,"[MVP VT Plus HDHP] Gold 3",77566VT004,,VTN001,VTS001,VTF001,Existing,HMO,Gold,Yes,Both,No,No,,No,Yes,,,"Allows Adult and Child-Only",,No,,,,,,,,1/1/2024,12/31/2024,No,ER,Yes,All,Yes,,,,,77566VT0040023-03,"Limited Cost Sharing Plan Variation",80.27%,0.808940647,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ","$6000 per person | $6000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$6000 per person | $6000 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,000 ","$0 ","$0 ","$60 ","$3,000 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"[MVP VT Plus HDHP] Gold 3","$2,800 ","$0 ","$0 ","$0 "
