"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1170004,"VantageBlue Direct Plan 750/1500 WPDAcu",15287RI117,,RIN001,RIS001,RIF001,Existing,PPO,Platinum,Yes,Both,No,No,,"This plan does not include coverage that is not medically necessary.  This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI1170004-03,"Limited Cost Sharing Plan Variation",88.56%,0.879957426,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,000 ","$2000 per person | $4000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$750 ","$750 per person | $1500 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$750 ","$40 ","$0 ","$60 ","$600 ","$500 ","$0 ","$20 ",99%,"Not Applicable",No,"VantageBlue Direct Plan 750/1500 WPDAcu","$700 ","$200 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1190002,"BasicBlue Direct 2500/5000 WPDAcu",15287RI119,,RIN001,RIS001,RIF007,New,PPO,Gold,No,Both,No,No,,"This plan does not include coverage that is not medically necessary.  This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI1190002-01,"Standard Gold On Exchange Plan",,0.780378499,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,900 ","$5900 per person | $11800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$40 ","$800 ","$60 ","$600 ","$500 ","$0 ","$20 ",99%,"Not Applicable",No,"BasicBlue Direct 2500/5000 WPDAcu","$1,500 ","$100 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1190002,"BasicBlue Direct 2500/5000 WPDAcu",15287RI119,,RIN001,RIS001,RIF007,New,PPO,Gold,No,Both,No,No,,"This plan does not include coverage that is not medically necessary.  This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI1190002-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"BasicBlue Direct 2500/5000 WPDAcu","$0 ","$0 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1190002,"BasicBlue Direct 2500/5000 WPDAcu",15287RI119,,RIN001,RIS001,RIF007,New,PPO,Gold,No,Both,No,No,,"This plan does not include coverage that is not medically necessary.  This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,"Coverage for urgent or emergent care only as well as medically necessary services.",Yes,,,,,15287RI1190002-03,"Limited Cost Sharing Plan Variation",,0.780378499,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$5,900 ","$5900 per person | $11800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,500 ","$2500 per person | $5000 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,500 ","$40 ","$800 ","$60 ","$600 ","$500 ","$0 ","$20 ",99%,"Not Applicable",No,"BasicBlue Direct 2500/5000 WPDAcu","$1,500 ","$100 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1210002,"BlueCHiP Direct 2300/4600 WPDAcu",15287RI121,,RIN001,RIS001,RIF009,Existing,POS,Gold,No,Both,No,Yes,"All specialty services require a referral from your PCP with the exception of the following services: Behavioral Health Services; Chiropractic Medicine Services; Early Intervention Services; Emergency Care (Emergency Room Services, Ambulance Services, and free-standing Emergency Medical Centers); Hair Prosthetics (Wigs); Hearing Aids; Obstetricians and Gynecologists; Oncologists - Office Visits (consultation or second opinion; all other services require a referral); Optometrists; Oral Surgery; Pediatric Dental Services; Pediatric Vision Services; Retail Clinics; and Telemedicine services (rendered by a designated provider).","This plan does not include coverage that is not medically necessary. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,No,"Coverage for urgent or emergent care only. ",No,"Coverage for urgent or emergent care only. ",No,,,,,15287RI1210002-01,"Standard Gold On Exchange Plan",,0.810156415,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,900 ","$3900 per person | $7800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,300 ","$2300 per person | $4600 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,300 ","$60 ","$900 ","$60 ","$600 ","$600 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueCHiP Direct 2300/4600 WPDAcu","$1,500 ","$100 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1210002,"BlueCHiP Direct 2300/4600 WPDAcu",15287RI121,,RIN001,RIS001,RIF009,Existing,POS,Gold,No,Both,No,Yes,"All specialty services require a referral from your PCP with the exception of the following services: Behavioral Health Services; Chiropractic Medicine Services; Early Intervention Services; Emergency Care (Emergency Room Services, Ambulance Services, and free-standing Emergency Medical Centers); Hair Prosthetics (Wigs); Hearing Aids; Obstetricians and Gynecologists; Oncologists - Office Visits (consultation or second opinion; all other services require a referral); Optometrists; Oral Surgery; Pediatric Dental Services; Pediatric Vision Services; Retail Clinics; and Telemedicine services (rendered by a designated provider).","This plan does not include coverage that is not medically necessary. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,No,"Coverage for urgent or emergent care only. ",No,"Coverage for urgent or emergent care only. ",No,,,,,15287RI1210002-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$60 ","$0 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueCHiP Direct 2300/4600 WPDAcu","$0 ","$0 ","$0 ","$0 "
2024,RI,,15287,SERFF,1,2/12/2024,,Individual,No,,15287RI1210002,"BlueCHiP Direct 2300/4600 WPDAcu",15287RI121,,RIN001,RIS001,RIF009,Existing,POS,Gold,No,Both,No,Yes,"All specialty services require a referral from your PCP with the exception of the following services: Behavioral Health Services; Chiropractic Medicine Services; Early Intervention Services; Emergency Care (Emergency Room Services, Ambulance Services, and free-standing Emergency Medical Centers); Hair Prosthetics (Wigs); Hearing Aids; Obstetricians and Gynecologists; Oncologists - Office Visits (consultation or second opinion; all other services require a referral); Optometrists; Oral Surgery; Pediatric Dental Services; Pediatric Vision Services; Retail Clinics; and Telemedicine services (rendered by a designated provider).","This plan does not include coverage that is not medically necessary. This plan does not cover services rendered by excluded providers, naturopaths, homeopaths, providers or facilities who are not legally qualified or licensed, Christian Scientist Practitioners, Acupuncturists, or Massage Therapists. ",No,,,"Allows Adult and Child-Only",,No,"Pregnancy, High Blood Pressure & High Cholesterol, Weight Loss Programs, Low Back Pain, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2024,,No,"Coverage for urgent or emergent care only. ",No,"Coverage for urgent or emergent care only. ",No,,,,,15287RI1210002-03,"Limited Cost Sharing Plan Variation",,0.810156415,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,900 ","$3900 per person | $7800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,300 ","$2300 per person | $4600 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,300 ","$60 ","$900 ","$60 ","$600 ","$600 ","$0 ","$20 ",99%,"Not Applicable",No,"BlueCHiP Direct 2300/4600 WPDAcu","$1,500 ","$100 ","$0 ","$0 "
2024,RI,,74869,SERFF,1,2/12/2024,,"SHOP (Small Group)",Yes,,74869RI0010001,"Delta Dental Premier for Small Businesses – Standard Plan",74869RI001,,RIN001,RIS001,,Existing,PPO,High,,"On the Exchange",,,,,,,,"Allows Adult and Child-Only",,No,,,"Guaranteed Rate",,,,,1/1/2024,,No,,Yes,"National Network",Yes,,,,,74869RI0010001-01,"Standard High On Exchange Plan",,,,,No,100%,,"$400 ","$400 per person | $800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"Not Applicable","per person not applicable | per group not applicable",,,,,"Not Applicable","per person not applicable | per group not applicable","$50 ","$50 per person | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Delta Dental Premier for Small Businesses – Standard Plan",,,,
2024,RI,,74869,SERFF,1,2/12/2024,,"SHOP (Small Group)",Yes,,74869RI0010002,"Delta Dental Premier for Small Businesses - Enhanced Plan",74869RI001,,RIN001,RIS001,,Existing,PPO,High,,"On the Exchange",,,,,,,,"Allows Adult and Child-Only",,No,,,"Guaranteed Rate",,,,,1/1/2024,,No,,Yes,"National Network",Yes,,,,,74869RI0010002-01,"Standard High On Exchange Plan",,,,,No,100%,,"$400 ","$400 per person | $800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"Not Applicable","per person not applicable | per group not applicable",,,,,"Not Applicable","per person not applicable | per group not applicable","$50 ","$50 per person | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Delta Dental Premier for Small Businesses - Enhanced Plan",,,,
2024,RI,,74869,SERFF,1,2/12/2024,,Individual,Yes,,74869RI0020001,"Delta Dental Individual and Family - Starter Plan",74869RI002,,RIN001,RIS001,,Existing,PPO,High,,"On the Exchange",,,,,,,,"Allows Adult and Child-Only",,No,,100.00%,"Guaranteed Rate",,,,,1/1/2024,,No,,No,,Yes,,,,,74869RI0020001-01,"Standard High On Exchange Plan",,,,,No,100%,,"$400 ","$400 per person | $800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"Not Applicable","per person not applicable | per group not applicable",,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Delta Dental Individual and Family - Starter Plan",,,,
2024,RI,,74869,SERFF,1,2/12/2024,,Individual,Yes,,74869RI0020002,"Delta Dental Individual and Family - Value Plan",74869RI002,,RIN001,RIS001,,Existing,PPO,High,,"On the Exchange",,,,,,,,"Allows Adult and Child-Only",,No,,100.00%,"Guaranteed Rate",,,,,1/1/2024,,No,,No,,Yes,,,,,74869RI0020002-01,"Standard High On Exchange Plan",,,,,No,100%,,"$400 ","$400 per person | $800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"Not Applicable","per person not applicable | per group not applicable",,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Delta Dental Individual and Family - Value Plan",,,,
2024,RI,,74869,SERFF,1,2/12/2024,,Individual,Yes,,74869RI0020003,"Delta Dental Individual and Family - Value Plus Plan",74869RI002,,RIN001,RIS001,,Existing,PPO,High,,"On the Exchange",,,,,,,,"Allows Adult and Child-Only",,No,,100.00%,"Guaranteed Rate",,,,,1/1/2024,,No,,No,,Yes,,,,,74869RI0020003-01,"Standard High On Exchange Plan",,,,,No,100%,,"$400 ","$400 per person | $800 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$25 ","$25 per person | $75 per group",,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Delta Dental Individual and Family - Value Plus Plan",,,,
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010001,"Neighborhood VALUE",77514RI001,,RIN001,RIS001,RIF004,Existing,HMO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010001-01,"Standard Silver On Exchange Plan",,0.712872643,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,000 ","$9000 per person | $18000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,750 ","$4750 per person | $9500 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$4,750 ","$10 ","$3,100 ","$0 ","$900 ","$1,100 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood VALUE","$1,100 ","$600 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010001,"Neighborhood VALUE",77514RI001,,RIN001,RIS001,RIF004,Existing,HMO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010001-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood VALUE","$0 ","$0 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010001,"Neighborhood VALUE",77514RI001,,RIN001,RIS001,RIF004,Existing,HMO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010001-03,"Limited Cost Sharing Plan Variation",,0.712872643,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,000 ","$9000 per person | $18000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,750 ","$4750 per person | $9500 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$4,750 ","$10 ","$3,100 ","$0 ","$900 ","$1,100 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood VALUE","$1,100 ","$600 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010001,"Neighborhood VALUE",77514RI001,,RIN001,RIS001,RIF004,Existing,HMO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010001-04,"73% AV Level Silver Plan",,0.73939494,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,300 ","$7300 per person | $14600 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$4,225 ","$4225 per person | $8450 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$4,200 ","$0 ","$3,100 ","$0 ","$900 ","$1,000 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood VALUE","$1,100 ","$600 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010001,"Neighborhood VALUE",77514RI001,,RIN001,RIS001,RIF004,Existing,HMO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010001-05,"87% AV Level Silver Plan",,0.8739042,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,200 ","$1200 per person | $2400 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,200 ","$10 ","$1,100 ","$0 ","$900 ","$800 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood VALUE","$1,100 ","$200 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010001,"Neighborhood VALUE",77514RI001,,RIN001,RIS001,RIF004,Existing,HMO,Silver,No,Both,Yes,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010001-06,"94% AV Level Silver Plan",,0.948735594,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$2,150 ","$2150 per person | $4300 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",10.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$10 ","$1,300 ","$0 ","$0 ","$700 ","$90 ","$0 ",99%,"Not Applicable",No,"Neighborhood VALUE","$0 ","$200 ","$100 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010002,"Neighborhood COMMUNITY ",77514RI001,,RIN001,RIS001,RIF003,Existing,HMO,Silver,No,Both,No,No,,,Yes,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010002-01,"Standard Silver On Exchange Plan",,0.714858998,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,500 ","$7500 per person | $15000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,600 ","$3600 per person | $7200 per group",15.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,600 ","$10 ","$1,400 ","$0 ","$2,300 ","$500 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood COMMUNITY ","$1,900 ","$100 ","$0 ","$0 "
2024,RI,,77514,SERFF,1,2/12/2024,,Individual,No,,77514RI0010002,"Neighborhood COMMUNITY ",77514RI001,,RIN001,RIS001,RIF003,Existing,HMO,Silver,No,Both,No,No,,,No,,,"Allows Adult and Child-Only",,Yes,,,,,,,,1/1/2024,,No,"No coverage except for emergencies ",No,"No coverage except for emergencies ",No,,,,,77514RI0010002-02,"Zero Cost Sharing Plan Variation",,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Neighborhood COMMUNITY ","$0 ","$0 ","$0 ","$0 "
